código,fecha,dia,mes,año,servicio,Servicio resumido,ciudad,estado,municipio,Región,Columna1,medio,tipo de evento,Evento resumido,periodista,vocero,población vulnerable,Número de personas afectadas,Unidad de medida,gremio u organización,tipo de institución,Tipo de registro,url,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,2020/09/01,1.0,9.0,2020.0,DATOS MÓVILES,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/fallas-electricas-persisten-en-la-parroquia-unare/,,,,,,,,,,,,,,,
,2020/09/04,4.0,9.0,2020.0,ELECTRICIDAD,Electricidad,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,SERVICIO MALA CALIDAD,Servicio de mala calidad,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/acueducto-el-pao-esta-fuera-de-servicio-por-fluctuacion-electrica/,,,,,,,,,,,,,,,
,2020/09/04,4.0,9.0,2020.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/acueducto-el-pao-esta-fuera-de-servicio-por-fluctuacion-electrica/,,,,,,,,,,,,,,,
,2020/09/05,5.0,9.0,2020.0,TELEFONÍA MÓVIL,Telecomunicaciones,NACIONAL,NACIONAL,NACIONAL,Nacional,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/continuan-quejas-por-servicio-de-recargas-en-telefonia-celular/,,,,,,,,,,,,,,,
,2020/09/05,5.0,9.0,2020.0,DATOS MÓVILES,Telecomunicaciones,NACIONAL,NACIONAL,NACIONAL,Nacional,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/continuan-quejas-por-servicio-de-recargas-en-telefonia-celular/,,,,,,,,,,,,,,,
,2020/09/06,6.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-villa-brasil-exigen-gas-domestico/,,,,,,,,,,,,,,,
,2020/09/06,6.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-villa-brasil-exigen-gas-domestico/,,,,,,,,,,,,,,,
,2020/09/07,7.0,9.0,2020.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sectores-afectados-por-maniobra-en-el-acueducto-suroeste-siguen-sin-agua/,,,,,,,,,,,,,,,
,2020/09/07,7.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sectores-de-ciudad-guayana-sin-gas-domestico/,,,,,,,,,,,,,,,
,2020/09/09,9.0,9.0,2020.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-las-casitas-de-core-8-exigen-servicios-basicos/,,,,,,,,,,,,,,,
,2020/09/09,9.0,9.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-las-casitas-de-core-8-exigen-servicios-basicos/,,,,,,,,,,,,,,,
,2020/09/09,9.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-las-casitas-de-core-8-exigen-servicios-basicos/,,,,,,,,,,,,,,,
,2020/09/09,9.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/denuncian-mala-organizacion-de-ubch-y-clap-en-el-sector-i-de-dona-barbara/,,,,,,,,,,,,,,,
,2020/09/11,11.0,9.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sectores-de-puerto-ordaz-afectados-con-fallas-electricas/,,,,,,,,,,,,,,,
,2020/09/12,12.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/urbanizacion-el-peru-en-ciudad-bolivar-esta-abandonada/,,,,,,,,,,,,,,,
,2020/09/12,12.0,9.0,2020.0,AGUA,Agua,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/urbanizacion-el-peru-en-ciudad-bolivar-esta-abandonada/,,,,,,,,,,,,,,,
,2020/09/12,12.0,9.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/urbanizacion-el-peru-en-ciudad-bolivar-esta-abandonada/,,,,,,,,,,,,,,,
,2020/09/12,12.0,9.0,2020.0,ASEO URBANO ,Aseo urbano,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/urbanizacion-el-peru-en-ciudad-bolivar-esta-abandonada/,,,,,,,,,,,,,,,
,2020/09/14,14.0,9.0,2020.0,TELEFONÍA FIJA,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-11-de-abril-piden-se-restablezca-el-servicio-cantv/,,,,,,,,,,,,,,,
,2020/09/14,14.0,9.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-11-de-abril-piden-se-restablezca-el-servicio-cantv/,,,,,,,,,,,,,,,
,2020/09/17,17.0,9.0,2020.0,AGUA,Agua,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/protestan-por-agua-y-gas-domestico-en-ciudad-bolivar-video/,,,,,,,,,,,,,,,
,2020/09/17,17.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/protestan-por-agua-y-gas-domestico-en-ciudad-bolivar-video/,,,,,,,,,,,,,,,
,2020/09/17,17.0,9.0,2020.0,AGUA,Agua,CHARALLAVE,MIRANDA,CRISTÓBAL ROJAS,Capital,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/habitantes-de-charallave-denuncia-falta-de-agua/,,,,,,,,,,,,,,,
,2020/09/17,17.0,9.0,2020.0,AGUA,Agua,CHARALLAVE,MIRANDA,CRISTÓBAL ROJAS,Capital,PORTAL WEB,PRIMICIA,DENUNCIA COBRO EN DIVISAS,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/habitantes-de-charallave-denuncia-falta-de-agua/,,,,,,,,,,,,,,,
,2020/09/17,17.0,9.0,2020.0,AGUA,Agua,CARACAS,DISTRITO CAPITAL,LIBERTADOR,Capital,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/habitantes-de-charallave-denuncia-falta-de-agua/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-gas-ni-agua-en-urbanizacion-paratepuy/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-gas-ni-agua-en-urbanizacion-paratepuy/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,TELEFONÍA FIJA,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urbanizacion-orinoco-reclaman-por-fallas-de-cantv/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urbanizacion-orinoco-reclaman-por-fallas-de-cantv/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,TELEFONÍA FIJA,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA COBRO EN DIVISAS,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urbanizacion-orinoco-reclaman-por-fallas-de-cantv/,,,,,,,,,,,,,,,
,2020/09/18,18.0,9.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA COBRO EN DIVISAS,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urbanizacion-orinoco-reclaman-por-fallas-de-cantv/,,,,,,,,,,,,,,,
,2020/09/21,21.0,9.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-falta-de-servicios-basicos-en-core-8/,,,,,,,,,,,,,,,
,2020/09/21,21.0,9.0,2020.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-falta-de-servicios-basicos-en-core-8/,,,,,,,,,,,,,,,
,2020/09/21,21.0,9.0,2020.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-falta-de-servicios-basicos-en-core-8/,,,,,,,,,,,,,,,
,2020/09/22,22.0,9.0,2020.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-san-jose-de-cacahual-piden-apoyo-por-servicios-basicos/,,,,,,,,,,,,,,,
,2020/09/22,22.0,9.0,2020.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-san-jose-de-cacahual-piden-apoyo-por-servicios-basicos/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,GAS,Gas doméstico,VALLE DE LA PASCUA,GUÁRICO,INFANTE,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,AGUA,Agua,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,GAS,Gas doméstico,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,ELECTRICIDAD,Electricidad,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,INTERNET HOGAR,Telecomunicaciones,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,TELEFONÍA FIJA,Telecomunicaciones,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,TELEFONÍA MÓVIL,Telecomunicaciones,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,DATOS MÓVILES,Telecomunicaciones,BARINAS,BARINAS,BARINAS,Los Llanos,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,ELECTRICIDAD,Electricidad,CABUDARE,LARA,PALAVECINO,Lara-Falcón,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,AGUA,Agua,CABUDARE,LARA,PALAVECINO,Lara-Falcón,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,GAS,Gas doméstico,CABUDARE,LARA,PALAVECINO,Lara-Falcón,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/29,29.0,9.0,2020.0,GAS,Gas doméstico,SAN CRISTÓBAL,TÁCHIRA,SAN CRISTÓBAL,Los Andes,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/nacion/nuevas-protestas-en-varios-estados-por-falta-de-servicios-basicos-y-gasolina-video/,,,,,,,,,,,,,,,
,2020/09/30,30.0,9.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/bajones-de-luz-en-varios-sectores-de-caroni-y-falla-en-otros-estados/,,,,,,,,,,,,,,,
,2020/10/04,4.0,10.0,2020.0,ELECTRICIDAD,Electricidad,BARQUISIMETO,LARA,IRIBARREN,Lara-Falcón,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/denuncian-falta-de-electricidad-en-sectores-de-merida-carabobo-y-lara/,,,,,,,,,,,,,,,
,2020/10/04,4.0,10.0,2020.0,ELECTRICIDAD,Electricidad,MÉRIDA,MÉRIDA,LIBERTADOR,Los Andes,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/denuncian-falta-de-electricidad-en-sectores-de-merida-carabobo-y-lara/,,,,,,,,,,,,,,,
,2020/10/04,4.0,10.0,2020.0,ELECTRICIDAD,Electricidad,GUIGUE,CARABOBO,CARLOS ARVELO,Aragua-Carabobo,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/denuncian-falta-de-electricidad-en-sectores-de-merida-carabobo-y-lara/,,,,,,,,,,,,,,,
,2020/10/06,6.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/preescolar-juan-vicente-cardozo-tiene-cuatro-meses-sin-luz/,,,,,,,,,,,,,,,
,2020/10/06,6.0,10.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-la-urbanizacion-maribella-sumaron-10-dias-sin-energia-electrica/,,,,,,,,,,,,,,,
,2020/10/06,6.0,10.0,2020.0,TELEFONÍA FIJA,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reclaman-por-caida-de-servicio-cantv-en-los-alacranes/,,,,,,,,,,,,,,,
,2020/10/06,6.0,10.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reclaman-por-caida-de-servicio-cantv-en-los-alacranes/,,,,,,,,,,,,,,,
,2020/10/09,9.0,10.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-alta-vista-sur-denuncian-fallas-en-internet/,,,,,,,,,,,,,,,
,2020/10/09,9.0,10.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-alta-vista-sur-denuncian-fallas-en-internet/,,,,,,,,,,,,,,,
,2020/10/10,10.0,10.0,2020.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/servicio-de-agua-es-inexistente-en-curagua/,,,,,,,,,,,,,,,
,2020/10/10,10.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/servicio-de-agua-es-inexistente-en-curagua/,,,,,,,,,,,,,,,
,2020/10/10,10.0,10.0,2020.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/servicio-de-agua-es-inexistente-en-curagua/,,,,,,,,,,,,,,,
,2020/10/10,10.0,10.0,2020.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/servicio-de-agua-es-inexistente-en-curagua/,,,,,,,,,,,,,,,
,2020/10/15,15.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-la-urb-yuruani-protestaron-por-agua-potable/,,,,,,,,,,,,,,,
,2020/10/15,15.0,10.0,2020.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-la-urb-yuruani-protestaron-por-agua-potable/,,,,,,,,,,,,,,,
,2020/10/17,17.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/nuevo-apagon-afecta-a-varios-sectores-de-puerto-ordaz/,,,,,,,,,,,,,,,
,2020/10/18,18.0,10.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/nuevamente-reportan-fallas-del-servicio-electrico-en-puerto-ordaz/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,ZULIA E,ZULIA,ESTADAL,Zulia,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CARABOBO E,CARABOBO,ESTADAL,Aragua-Carabobo,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,TÁCHIRA E,TÁCHIRA,ESTADAL,los andes,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,COJEDES E,COJEDES,ESTADAL,Los Llanos,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,MIRANDA E,MIRANDA,ESTADAL,Capital,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,FALCÓN E,FALCÓN,ESTADAL,Lara-Falcón,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
